"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000043251",82.4967255497069,-0.0787065487993416,0.193167019521653,-0.407453347855373,0.683675051760993,0.99996136497536
"ENSMUSG00000043252",1038.04242765401,-0.0322807882216899,0.121164765920054,-0.266420588333322,0.789915310843372,0.99996136497536
"ENSMUSG00000043257",149.795500770334,0.120269338002564,0.154822310287018,0.776821749911894,0.43726394273456,0.99996136497536
"ENSMUSG00000043259",1433.76865299988,-0.105438994610628,0.127123977893959,-0.82941862233559,0.406867567472915,0.99996136497536
"ENSMUSG00000043262",354.747871510399,-0.257664693206961,0.120640042182084,-2.13581401785374,0.0326945760867618,0.922899939099171
"ENSMUSG00000043263",17.6034750072286,0.550109730781563,0.560021430586332,0.982301213376082,0.325951476952,0.99996136497536
"ENSMUSG00000043279",229.528725541934,0.147346603233494,0.231682086983491,0.635986170324827,0.524785436055314,0.99996136497536
"ENSMUSG00000043282",2.88244910462713,-0.00749464226697437,1.16550897450776,-0.00643035998083123,0.994869350409239,0.99996136497536
"ENSMUSG00000043284",444.01104300881,0.174812793526208,0.182285346343782,0.95900628894502,0.3375555770041,0.99996136497536
"ENSMUSG00000043286",10.3326747290503,0.33634850084956,0.570359575510252,0.589713078015142,0.555383025860043,0.99996136497536
"ENSMUSG00000043289",16.4273147039748,-0.0435207996069882,0.403710859633317,-0.107801904676325,0.914152831983936,0.99996136497536
"ENSMUSG00000043290",83.550376965313,0.0250159626537865,0.252906617008044,0.0989138321082001,0.921206686332246,0.99996136497536
"ENSMUSG00000043298",147.664508433527,0.00852386136748593,0.181946254703889,0.046848237581797,0.962634183182617,0.99996136497536
"ENSMUSG00000043300",716.350623210478,-0.0757371409761111,0.141316936380744,-0.535938174969033,0.592001279776931,0.99996136497536
"ENSMUSG00000043301",475.882753419828,0.00624016558946611,0.276987550421887,0.02252868614478,0.982026229569098,0.99996136497536
"ENSMUSG00000043310",12.1469708635462,0.0937744727964002,0.59153250803963,0.158528012445459,0.874040749007873,0.99996136497536
"ENSMUSG00000043311",185.540022219945,0.0592798057083885,0.205613105294236,0.288307526038081,0.773111346690895,0.99996136497536
"ENSMUSG00000043313",151.728787893357,-0.250333733009853,0.256824726738469,-0.974725978253541,0.32969620316631,0.99996136497536
"ENSMUSG00000043323",1408.52456826978,0.125508439585826,0.112970273671181,1.11098641710951,0.266574195940908,0.99996136497536
"ENSMUSG00000043331",15.5947702110624,0.862865808488776,0.497444780603882,1.7345961645055,0.0828123593291942,0.99996136497536
"ENSMUSG00000043333",5.44339818958523,0.904289065034636,0.770792340857741,1.17319414983851,0.240717957515222,0.99996136497536
"ENSMUSG00000043336",72.8215667610964,0.352622416202225,0.316229875535141,1.11508255064611,0.264815048255509,0.99996136497536
"ENSMUSG00000043340",11.8253883545117,0.280350616840975,0.545943321592958,0.513515974557515,0.607590439349184,0.99996136497536
"ENSMUSG00000043366",8.7612985285104,-0.669723313380903,0.722758108306726,-0.926621653473979,0.354123008262477,0.99996136497536
